"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"AgingCluster"	"nlp"	"genes"
"DLK2"	3.72601430553396	4.83699441382765	1.74469688332261	2.77239815125711	0.00556449294265111	0.0144015756110353	"0"	1.84158999111691	"DLK2"
"SRPK1"	615.333612544113	0.819927409341328	0.295780402268842	2.77208159516963	0.00556990728896474	0.0144138232709286	"0"	1.84122080716426	"SRPK1"
"MPHOSPH10"	539.08124852285	-0.633373089011076	0.228504118775393	-2.77182351200263	0.00557432503699981	0.0144217233939618	"0"	1.84098283838458	"MPHOSPH10"
"ANGPT1"	4.55536669812371	4.4791551267817	1.61595621321183	2.77182951503311	0.00557422224400189	0.0144217233939618	"0"	1.84098283838458	"ANGPT1"
"MCM3AP"	479.096386526947	0.464852818839157	0.167729103713173	2.77144996633431	0.00558072481849008	0.0144365132653118	"0"	1.84053768574733	"MCM3AP"
"VSIG1"	7.76402558104911	2.5040082072969	0.90352871600208	2.77136538435281	0.00558217484183637	0.0144384967879665	"0"	1.84047801941693	"VSIG1"
"AC008758.4"	5.90772360724065	-1.99308072334056	0.719318801832715	-2.77078913864408	0.0055920627072798	0.0144623019373683	"0"	1.83976257570464	"AC008758.4"
"RGL2"	374.008554962006	1.03019376780748	0.371899235981597	2.77008842217266	0.00560410767080816	0.0144899061910581	"0"	1.83893442618084	"RGL2"
"XKR6"	41.1570415088994	1.60161915248646	0.578181266930574	2.77009865952433	0.00560393152752489	0.0144899061910581	"0"	1.83893442618084	"XKR6"
"NMT2"	132.198150686491	-1.09243257287884	0.394412223482806	-2.76977362220739	0.00560952653994465	0.0145003687880257	"0"	1.83862095220862	"NMT2"
"HSPBP1"	568.890676277247	0.946835561699489	0.341841710286506	2.76980699899355	0.00560895177832675	0.0145003687880257	"0"	1.83862095220862	"HSPBP1"
"OR52N4"	2.34669243048901	4.40631416952452	1.59088354934117	2.76972765941875	0.00561031812453527	0.0145006412191389	"0"	1.83861279281492	"OR52N4"
"AC009318.4"	7.16121111491203	-2.07247295549066	0.748306274181351	-2.76955175574059	0.00561334852010809	0.0145066993918215	"0"	1.83843138831873	"AC009318.4"
"AC093668.3"	8.44534791997016	2.74200245758538	0.990072821658238	2.76949573567012	0.00561431392063202	0.0145074201235994	"0"	1.83840981193872	"AC093668.3"
"STX10"	1121.53868214099	-0.600290870808202	0.216761743092479	-2.76935801605957	0.00561668789583971	0.0145117799993746	"0"	1.83827931419949	"STX10"
"AC011893.1"	3.42398689989597	4.31772056750915	1.55924595739762	2.76910807241431	0.0056209986734659	0.0145211422943376	"0"	1.8379992188553	"AC011893.1"
"KANSL1"	841.855437682322	-0.647287182889572	0.233782299702958	-2.76876043957139	0.00562699925926515	0.0145348671735474	"0"	1.83758893266266	"KANSL1"
"CDK2AP2"	1928.30296288862	1.0166370145808	0.367239586187432	2.76832088047809	0.00563459488235186	0.0145527082686213	"0"	1.83705617666663	"CDK2AP2"
"CXCL12"	12.8658354896276	4.41471360679377	1.59481448184075	2.76816749349948	0.00563724760019234	0.0145577803112874	"0"	1.83690483876256	"CXCL12"
"CCDC3"	2.02684119767774	4.25813358945302	1.53831289951167	2.76805426958634	0.00563920644930808	0.0145610594680814	"0"	1.83680702444593	"CCDC3"
"UTP11"	587.416422548565	-0.680476324917971	0.245835808880313	-2.76801141386716	0.00563994804197519	0.014561195115824	"0"	1.83680297866947	"UTP11"
"COLQ"	16.7360824402013	1.46306373898416	0.528592255038164	2.7678493678999	0.00564275294614336	0.0145666571289887	"0"	1.83664010210821	"COLQ"
"AP001107.6"	2.6653631475734	4.74777125668516	1.71536679027687	2.76778778952508	0.00564381915534618	0.0145676299487939	"0"	1.83661109914875	"AP001107.6"
"SLC29A3"	503.842784758008	-1.10706225267538	0.399998144916355	-2.76766846732973	0.00564588569700364	0.0145711842390182	"0"	1.8365051505244	"SLC29A3"
"KIF14"	73.6675188189239	2.43061837986248	0.878311184447131	2.76737723816244	0.00565093236273675	0.0145824279752537	"2"	1.83617015993667	"KIF14"
"ERI2"	133.818373887771	-0.877523760107979	0.317172719389375	-2.76670629743125	0.00566257448212591	0.014610686685749	"0"	1.83532937223659	"ERI2"
"TNK2-AS1"	35.0220947853671	1.25887476822042	0.45502141368999	2.76662752640933	0.00566394272991532	0.01461243288592	"0"	1.83527747051558	"TNK2-AS1"
"AC231981.1"	28.2063699544369	-1.39906038795706	0.505734779899314	-2.7663914833692	0.00566804456889313	0.0146212302038391	"0"	1.83501608508937	"AC231981.1"
"JMJD6"	606.644745356959	0.733723338104648	0.265261664404045	2.76603609403221	0.00567422540300784	0.0146353876744003	"0"	1.83459576912203	"JMJD6"
"AL157700.1"	1.45949999624631	-3.46285380686568	1.25201800601347	-2.76581789577587	0.00567802325891387	0.0146433960833986	"0"	1.83435819040617	"AL157700.1"
"SLC38A9"	238.55398663115	-0.738697806933439	0.267089937682017	-2.76572683098565	0.0056796089677147	0.014645698194722	"0"	1.83428991965413	"SLC38A9"
"NKD2"	4.69565777170725	5.42618909004474	1.96211647148499	2.76547756919753	0.00568395139989809	0.0146551074893419	"0"	1.83401099183784	"NKD2"
"BOP1"	269.977293944892	0.903614666092612	0.326804852402522	2.76499770260339	0.00569231967059643	0.0146748931656757	"0"	1.83342505176528	"BOP1"
"SULT1E1"	3.48672593200084	4.90252843979044	1.77311005605062	2.76493183435562	0.00569346919703389	0.0146760662444157	"0"	1.83339033660543	"SULT1E1"
"CAMK1G"	13.7919229571631	3.21970451600189	1.16454936050189	2.76476431588462	0.00569639365699715	0.0146812538913365	"0"	1.83323685076648	"CAMK1G"
"AGK"	211.816371809184	0.917594115562139	0.33189201203871	2.7647369694909	0.00569687118630319	0.0146812538913365	"0"	1.83323685076648	"AGK"
"FAM83C"	3.16123766054962	5.10124967050398	1.84527979322197	2.76448573774111	0.00570125994537538	0.0146907724869738	"0"	1.83295536704096	"FAM83C"
"SLC25A30-AS1"	4.64231830716339	2.98355158082328	1.07944986665135	2.76395567130766	0.0057105296639302	0.0147094427347054	"0"	1.83240378014988	"SLC25A30-AS1"
"AC100835.1"	1.93067422672273	4.3502056078968	1.57390367073403	2.76395924908669	0.00571046705075455	0.0147094427347054	"0"	1.83240378014988	"AC100835.1"
"ILF3"	1505.32980579281	0.532236132699691	0.192563449526798	2.76395200650798	0.00571059380065887	0.0147094427347054	"0"	1.83240378014988	"ILF3"
"CENPK"	211.640596206158	1.51257334163125	0.547475486676432	2.76281473498229	0.00573052831168759	0.01475899138118	"0"	1.83094332087037	"CENPK"
"EEF1AKMT4"	64.9676331847444	-0.834526640592862	0.302132949726347	-2.76211727767106	0.00574278462127809	0.0147887551324456	"0"	1.83006838191004	"EEF1AKMT4"
"GPATCH8"	677.493957224982	-0.453691016941938	0.164277390979303	-2.76173741400055	0.00574946984570631	0.0148041667819503	"0"	1.82961603084032	"GPATCH8"
"AP3B2"	3.68845730780414	4.12006261790283	1.4920842671911	2.76128011567269	0.00575752715245223	0.0148231071863573	"0"	1.82906075098242	"AP3B2"
"SRA1"	1803.2194558922	0.530575435903346	0.192167747652661	2.76100148117649	0.0057624415063409	0.0148339522368127	"0"	1.82874312368758	"SRA1"
"FN1"	14668.5754269533	-1.92399846981293	0.696891448428571	-2.76082950099528	0.00576547665597384	0.0148399576972033	"0"	1.82856733705547	"FN1"
"GJA4"	2.70448923772835	4.19101748742793	1.51813548245479	2.76063469687905	0.00576891634930076	0.0148470028368559	"0"	1.82836120848738	"GJA4"
"AC005229.4"	46.9055221730498	1.09527512918428	0.39676956235718	2.76048173321897	0.00577161855455868	0.0148521484772204	"0"	1.8282107177737	"AC005229.4"
"C2CD2"	131.272917222888	-0.80674865643138	0.292260371210095	-2.76037648584056	0.00577347848256392	0.0148551256901912	"0"	1.82812366925072	"C2CD2"
"MZT2B"	2440.36038405711	-1.13573277467034	0.411464354827801	-2.76022153886367	0.00577621768366517	0.0148603642672526	"0"	1.82797054472627	"MZT2B"
"C4orf36"	5.54163349220708	3.92006317078223	1.42024022753226	2.76014092178865	0.00577764332092397	0.0148622225998497	"0"	1.82791623830959	"C4orf36"
"EML5"	11.2109156542133	1.90059245766533	0.688601996204324	2.76007398779219	0.00577882722684425	0.014863458733894	"0"	1.82788011828337	"EML5"
"UCHL1"	90.0497426211325	1.91647977773554	0.694390129467075	2.75994674521999	0.00578107845366709	0.014867439440537	"0"	1.82776382183451	"UCHL1"
"CPSF2"	680.781950916422	-0.818386157566905	0.296632595712444	-2.75892187640852	0.00579923969949284	0.0149109998888009	"0"	1.82649323303066	"CPSF2"
"ZNF335"	259.596832332583	0.765880428685834	0.277602413316926	2.75891127722821	0.00579942779131432	0.0149109998888009	"0"	1.82649323303066	"ZNF335"
"ZNF207"	2672.3231336572	-0.409898473079511	0.148575587395061	-2.75885480425257	0.00580043004690285	0.01491176250014	"0"	1.82647102194959	"ZNF207"
"CPXM1"	1.81949763584303	4.22240004807553	1.53084689937696	2.75821184325749	0.00581185202923746	0.0149393087315224	"0"	1.82566949763648	"CPXM1"
"METTL8"	236.834978238625	-0.813160390762964	0.294880580198749	-2.75759220975113	0.00582287879031626	0.0149658324734813	"0"	1.8248991205489	"METTL8"
"HES7"	2.56717911780057	4.71667284688731	1.71072442599717	2.75712018558337	0.00583129140473082	0.0149856317602787	"1"	1.82432494346112	"HES7"
"OLFM2"	39.5252089787256	1.94452152776021	0.705315503635475	2.75695276473773	0.00583427788124328	0.0149914834857044	"0"	1.82415538931467	"OLFM2"
"PEX14"	437.652610071825	-0.9416717937544	0.341618502649133	-2.75650114514309	0.00584234081251785	0.0150103764194683	"0"	1.82360841669423	"PEX14"
"LRP2"	6.0887316991047	-2.4748477390224	0.897835161191259	-2.75646114787791	0.00584305538243873	0.0150103873500724	"0"	1.82360810043971	"LRP2"
"ZFHX3"	667.323301733959	-1.01281301740842	0.367464581399268	-2.75621942542525	0.00584737554466374	0.0150196596584216	"0"	1.82333990822027	"ZFHX3"
"BTLA"	29.3714934142	1.64663673360124	0.597484789007173	2.75594753857654	0.0058522382579436	0.0150303231486223	"0"	1.82303168207744	"BTLA"
"WDR72"	2.39023195992957	4.54673994132195	1.65017505166999	2.7553076485556	0.00586369711945662	0.0150579228980869	"0"	1.82223493093165	"WDR72"
"MSTO1"	138.82960398324	0.998492213341112	0.362403413420685	2.75519538824554	0.00586570951043678	0.0150612604343317	"0"	1.8221386817363	"MSTO1"
"TTYH2"	152.665091845312	1.68047633261829	0.609999691896484	2.75488062525689	0.00587135530760243	0.0150739254477287	"0"	1.82177363698251	"TTYH2"
"AC064801.1"	7.32494393663346	2.28478361589661	0.8294937034556	2.75443153622312	0.00587941894546734	0.0150927941151137	"0"	1.82123035224266	"AC064801.1"
"LAT2"	1522.8463287741	-1.03207308290225	0.374726075311862	-2.75420674166676	0.00588345900167195	0.0151013306963843	"0"	1.82098478193638	"LAT2"
"EAF1"	679.839953379791	0.940025001331512	0.341370235937097	2.75368178702237	0.00589290334605742	0.0151237349415698	"0"	1.82034094268363	"EAF1"
"IGLON5"	13.8504303641732	2.22227825333614	0.807117750132158	2.75335073844214	0.00589886619218634	0.0151371998024629	"0"	1.81995445659384	"IGLON5"
"CD99"	6278.2503966873	0.908873287514626	0.330127855218349	2.75309481810764	0.00590347955492088	0.015147198877439	"0"	1.81966767241232	"CD99"
"BORA"	83.0668065250952	1.15349849848822	0.419012109517088	2.75290014844114	0.00590699095622752	0.015154368445672	"0"	1.81946215802779	"BORA"
"AC016745.1"	3.75293584083287	4.02629345732072	1.4630468487461	2.75199215990344	0.00592339389828153	0.015192761240258	"0"	1.818363287202	"AC016745.1"
"CD226"	209.615691234201	1.3893274433794	0.504843853507827	2.75199437157823	0.00592335389423912	0.015192761240258	"0"	1.818363287202	"CD226"
"KHK"	76.0954753828041	-1.44312473953633	0.524513876926826	-2.75135664282464	0.0059348990132603	0.0152204230519681	"0"	1.81757327617373	"KHK"
"POLB"	350.158743089982	0.644536230509001	0.234297106803986	2.7509355079157	0.00594253414018834	0.0152381545262056	"0"	1.81706762667204	"POLB"
"AKNA"	869.547092530336	0.95539260194265	0.347352329062144	2.75050006004631	0.00595043806637691	0.0152565708831202	"0"	1.81654306886411	"AKNA"
"MPST"	722.823757361145	-0.983677281509731	0.357661312954921	-2.75030383740081	0.00595400284936487	0.015263858815089	"0"	1.81633565968082	"MPST"
"TM2D2"	873.610271377213	0.602926116219815	0.219257917903654	2.7498487716405	0.00596227745117353	0.0152832177460212	"0"	1.81578519927993	"TM2D2"
"TRBV12-5"	18.2237523694128	4.38867999622092	1.59603600345611	2.74973746627114	0.0059643029278154	0.0152865554239654	"0"	1.81569036474444	"TRBV12-5"
"HSPB9"	6.85878117393679	2.77251926126827	1.00841016901261	2.74939637308794	0.00597051382438538	0.0152987629607023	"0"	1.8153436842844	"HSPB9"
"AL021707.3"	3.99394549035924	3.85459853189924	1.40197254813056	2.74941084762258	0.00597025014215804	0.0152987629607023	"0"	1.8153436842844	"AL021707.3"
"TUBE1"	220.226481616586	-0.742070128824259	0.269968508228933	-2.74872848574984	0.00598269213014705	0.015326472112541	"0"	1.81455780068241	"TUBE1"
"CLUH"	287.426712667559	0.723609372872945	0.263252852285808	2.74872377104328	0.00598277817794579	0.015326472112541	"0"	1.81455780068241	"CLUH"
"CHIT1"	188.465016384742	-2.93036595299551	1.06615821666152	-2.74852822705004	0.00598634802088402	0.0153337583487662	"0"	1.81435138525771	"CHIT1"
"TTN-AS1"	174.837075355408	-0.74661063682878	0.271662135538281	-2.74830585186051	0.00599041002528969	0.0153404440928771	"0"	1.81416206774725	"TTN-AS1"
"TRIM66"	78.1478577599313	-1.1652552113615	0.423988172739471	-2.74832008598861	0.00599014994398115	0.0153404440928771	"0"	1.81416206774725	"TRIM66"
"AC246787.2"	4.42575843187918	5.5912205432676	2.03464458402114	2.74800846652906	0.00599584607964763	0.0153525044656626	"0"	1.81382076762029	"AC246787.2"
"IL10RB-DT"	382.641067574718	-0.762740806343935	0.27757470558038	-2.7478757646491	0.00599827323716115	0.0153568584986297	"0"	1.81369761739366	"IL10RB-DT"
"ARHGEF1"	1105.70339471968	0.811308429467757	0.295254075104388	2.74783143697819	0.00599908420088947	0.0153570741772497	"0"	1.81369151800968	"ARHGEF1"
"THBS4"	4.50652416348792	3.96952538725685	1.44475789639188	2.74753673066629	0.00600447829173422	0.0153690207438139	"0"	1.81335380322937	"THBS4"
"MYL5"	150.139239611712	-0.901372895423322	0.328102401920421	-2.74723040778575	0.00601008963507509	0.0153815204273231	"0"	1.81300073341884	"MYL5"
"DTL"	60.2039140131962	2.37963085594642	0.86624595416563	2.74706143734719	0.00601318692364857	0.0153875836849772	"0"	1.81282957215486	"DTL"
"SPATA6"	167.821238054757	-1.47811133015619	0.538091726360809	-2.74695048770378	0.00601522145237311	0.0153909262297552	"0"	1.81273524343249	"SPATA6"
"CCR4"	20.8057896493028	2.83508044611804	1.03216250994606	2.74673844360633	0.00601911151656866	0.0153990150808873	"0"	1.81250705569696	"CCR4"
"WDR93"	53.8748392483646	2.4909375474405	0.907043058662099	2.74621752920381	0.0060286775992656	0.0154216214777485	"0"	1.81186996079761	"WDR93"
"HMGCS1"	406.954254956518	0.673433074490885	0.245228179630963	2.74614881333914	0.00602994052083521	0.0154229851230077	"0"	1.81183156033302	"HMGCS1"
"PNMA2"	3.75517362080137	4.05225113690544	1.47567134244001	2.74603905379437	0.00603195827424902	0.015426278863782	"0"	1.81173882207844	"PNMA2"
"LINC01888"	47.8512460687227	1.58989144060598	0.57914635402535	2.74523258163582	0.00604680263697003	0.0154623709250303	"0"	1.81072391270032	"LINC01888"
"TUBB4B"	4636.15167018566	1.01163180675016	0.368551792209528	2.74488369920889	0.00605323454712416	0.0154769452449882	"0"	1.81031475387027	"TUBB4B"
"CKAP2L"	60.8487403625528	2.42847044216036	0.884826650521931	2.74457199127974	0.00605898632973717	0.0154897772949439	"2"	1.80995482628678	"CKAP2L"
"AP002761.1"	4.10132561641821	3.31464120537874	1.20775795450328	2.74445818636068	0.00606108753866877	0.0154932746905949	"0"	1.80985677915834	"AP002761.1"
"CCRL2"	2325.12585149641	1.50310052607017	0.547747925829614	2.74414644983565	0.00606684657079663	0.0155042449793293	"0"	1.8095493780429	"CCRL2"
"CLEC4G"	14.1237825189732	2.48621998740903	0.906004534386392	2.74415843745514	0.0060666250199725	0.0155042449793293	"0"	1.8095493780429	"CLEC4G"
"TAOK3"	2486.85971623798	-0.805713071884984	0.293750122607025	-2.74285186584536	0.00609081553818278	0.0155636171647979	"0"	1.80788946055016	"TAOK3"
"CCDC192"	3.5574193529215	4.94870504105031	1.80428426290655	2.74275242698085	0.00609266015186856	0.0155664483531963	"0"	1.80781046492445	"CCDC192"
"AC092807.3"	5.0324691979114	4.61109156258128	1.68132677480645	2.74253145294264	0.00609676107242994	0.015575042913756	"0"	1.80757074806001	"AC092807.3"
"AC005332.8"	3.37792494474114	-2.51099002452713	0.91572518993173	-2.74207813887301	0.00610518163047371	0.0155946691907616	"0"	1.80702383348463	"AC005332.8"
"NPAS2"	55.4022237008763	2.08532721926757	0.760565183261261	2.74181262193176	0.00611011861674979	0.0156053935954987	"0"	1.80672527318913	"NPAS2"
"CCAR2"	335.943077950609	0.61291520194497	0.223551254516921	2.74172114698904	0.00611182032212475	0.015607853419594	"0"	1.80665682225016	"CCAR2"
"MPV17L"	50.4205029372828	-2.20151231571736	0.803149036194219	-2.74110061334243	0.00612337536290683	0.0156354722292106	"0"	1.80588899747552	"MPV17L"
"AC009630.3"	3.84304394213215	4.45214303690895	1.6242414711696	2.74105982142113	0.00612413564352706	0.0156355242743764	"0"	1.8058875518594	"AC009630.3"
"MAMDC4"	51.229503454146	1.04979622494132	0.383005785330945	2.74094090780957	0.00612635244289172	0.0156374054623974	"0"	1.8058353028642	"MAMDC4"
"PHLPP2"	81.045561691116	-0.747883442755098	0.272856294942429	-2.74094260098671	0.00612632087344416	0.0156374054623974	"0"	1.8058353028642	"PHLPP2"
"MRPL57"	3175.99450539733	-0.756851060552102	0.276180171190056	-2.74042505401761	0.00613597741030986	0.0156581903918208	"0"	1.80525843054487	"MRPL57"
"AC040162.3"	14.7972569705386	1.56609806762664	0.571478672722149	2.74043134482478	0.00613585995241147	0.0156581903918208	"0"	1.80525843054487	"AC040162.3"
"AC084357.2"	1.67536573359107	-5.13442910800538	1.87382024806392	-2.74008625603785	0.00614230621984188	0.0156724480847257	"0"	1.80486316009513	"AC084357.2"
"DIS3L"	207.530728044384	-0.794854655552751	0.290132618070081	-2.73962528184527	0.00615092674449711	0.0156925490721614	"0"	1.8043065045931	"DIS3L"
"CNOT6"	289.896775903932	-0.517673472035945	0.188972828754073	-2.73940690547444	0.00615501433015647	0.015697292158444	"0"	1.80417525855077	"CNOT6"
"EID1"	2821.92425346972	-0.659339313303892	0.240681813550051	-2.73946462168724	0.00615393375590368	0.015697292158444	"0"	1.80417525855077	"EID1"
"TTLL9"	45.0408154430072	2.17202655115031	0.792876889802485	2.73942471912807	0.00615468080121222	0.015697292158444	"0"	1.80417525855077	"TTLL9"
"IRGQ"	164.198578896496	-0.48793848661021	0.178134474959931	-2.73915808110679	0.00615967482518545	0.0157072822982767	"0"	1.80389895085839	"IRGQ"
"AL096711.2"	5.83184188816321	-3.09639674646692	1.13065621993812	-2.73858374620394	0.006170444286541	0.0157328461224885	"0"	1.80319270500026	"AL096711.2"
"AL353803.4"	6.41045626735196	3.34551802738883	1.2218571692331	2.73805982534656	0.00618028320958013	0.0157560314615572	"0"	1.80255316066519	"AL353803.4"
"SERINC1"	2206.42279157647	-0.671184584548678	0.245182095157977	-2.73749428609874	0.00619091955370301	0.0157812439093911	"0"	1.8018587678127	"SERINC1"
