"Partner"	"Pair"	"theta"	"theta_e"	"theta_f"	"theta_g"	"lrv"	"lrv1"	"lrv2"	"lrv3"	"lrv4"	"lrv5"	"lrv6"	"lrm"	"lrm1"	"lrm2"	"lrm3"	"lrm4"	"lrm5"	"lrm6"	"p"	"p1"	"p2"	"p3"	"p4"	"p5"	"p6"	"Zeros"	"theta_mod"	"Fstat"	"Pval"	"FDR"
"Alveolar Epithelial Type 2"	"Myeloid Dendritic Type 2"	0.99573183724769	0.00557456314281934	0.994425436857181	7.17307834448118e-05	1745.94998027784	4.39399674473747	4000.98515533819	4.67209390943526	3.55181363012662	3.54490230380857	3.55056146154008	NA	2.47404895943656	-2.90141946648809	3.45534101200613	3.36750383069367	2.79839298524618	1.52353348139753	211869889009.102	63911332587.8423	91940385687.6865	8768891853.51242	7470616474.71341	25693374527.549	12349055086.2556	709	0.995720949286182	2.48169045032835	0.0308010424322835	0.035979978770455
"Differentiating Basal"	"Mucous"	0.995742011603083	0.492636734642694	0.507363265357306	0.00408964779869525	622.840261180468	1593.09428120593	705.348623411599	55.3978053390679	29.2141838447371	151.192236400086	43.6042972242282	NA	1.74329664871883	1.05496907282753	-1.43320397689912	-0.942829748404884	-2.79496492308149	-1.41010227574928	1167400358812338	231565598991432	447419865484150	119128589237596	111686443950814	176459039359414	68195091650826.7	1103	0.995731154277225	2.47574656108547	0.0311588753198723	0.0363176295119041
"Lymphatic"	"Capillary Aerocyte"	0.99574599595821	0.58430053445791	0.41569946554209	0.0133332879816825	2.98830208719318	3.27081510244131	3.61580402265583	2.07804746411328	2.4614026178096	2.34899514703304	6.86804519943491	NA	-0.3832691413806	-0.182084860132835	-0.264037231438637	-0.197621304575958	-0.230876665148713	0.734122189543726	131460343.991167	49927834.9949927	29218246.1932363	9662396.99688277	8872426.85869989	31955991.422163	762646.668191441	90	0.99573669210771	2.47252110694243	0.0313547182694574	0.0364653992208668
"Proliferating Basal"	"Proliferating NK/T"	0.995782010044905	0.241181847400263	0.758818152599737	0.00367606734210608	22.7548250262375	24.4263099238293	22.9050765648646	19.9304905383186	39.8134721162456	37.5991047997818	9.96209071827918	NA	-0.728460562364515	0.0765148560144627	0.621777538898912	0.957177363665009	-0.330498708973938	0.313238581875215	102922761598.332	12050858543.2328	77587345700.4466	5546597041.99786	216241146.693838	2595413840.29217	4403482929.73998	715	0.995771448896796	2.4522781809122	0.0326110297177726	0.0378431289911734
"Myofibroblast"	"Artery"	0.995821656591994	0.581148241279548	0.418851758720452	0.00161870986335734	162.20454663091	300.685972152975	698.264907975033	331.034039206326	109.804634843655	110.504432668206	1679.20952470572	NA	1.19155144324134	5.25337451482396	1.21825152417281	-0.760793426031967	-0.462218479661446	9.98928631556682	152230273507.311	34396260301.8463	422345611.099928	4993976336.06978	24562080319.6127	86527846503.8719	23802806.995453	888	0.99581102225727	2.42923172481053	0.0341000230432606	0.0394842372079859
"TREM2+ Dendritic"	"Pericyte"	0.995824806136439	0.605001873155648	0.394998126844352	0.0433012001863746	5.83259191323633	6.70940739976853	5.57918230727509	6.36136747000805	4.64421601032047	5.42960135997012	6.39123690008657	NA	-0.685220533910492	-1.04375212380559	-0.774697455780529	-1.037011224955	-0.920096060666799	-0.70471402596916	65786173.6457296	16724196.2891683	27165687.578756	3374880.82898813	3983019.87121169	11372546.6996164	2599628.18415882	238	0.995814931698051	2.4269550715248	0.034250595494629	0.0395718039850418
"Myeloid Dendritic Type 2"	"IGSF21+ Dendritic"	0.99586361689358	0.00505697578045772	0.994943024219542	2.87753557101412e-05	5595.92725516502	5.88675484340588	41075.6130234139	5.01480540522117	5.81757055674001	7.95269737222238	8.28016314361575	NA	-2.0954519699686	11.9909819260633	-1.64192795493667	-2.02785251035472	-2.15265610481607	-2.48894684355237	870265135292.05	388138300095.187	117960825476.548	163867664261.173	71046833415.7861	103504220972.692	16924094920.9733	856	0.995853061921517	2.40475096644901	0.0357528590678071	0.0412172698423628
"Plasma"	"Pericyte"	0.995865013734289	0.601357023688744	0.398642976311256	0.0457321729918746	3.6381670164031	3.72223857334489	3.4245394589853	3.68800517549179	2.65502950231639	4.24013803821848	5.39902266794253	NA	-0.942953035994005	-0.925592175845301	-0.811315125332942	-1.15306295130111	-0.698558564505529	-1.25100406219629	1016724347.14445	309479056.858985	430593825.312169	45868672.5368538	74372141.3313424	90379491.0043302	56923550.4521495	117	0.995855699741318	2.40321496626364	0.0358590774722633	0.0412496577458715
"Lymphatic"	"Myeloid Dendritic Type 2"	0.995933000239509	0.00439886716220828	0.995601132837792	6.94344893962097e-06	3810.45112486657	1.84950884375946	19100.2911314204	1.55353457160827	1.56409466479063	1.10945539640262	4.51996254398673	NA	2.03888185947617	-7.76942729214995	2.15370567275484	2.11497973614774	2.06617795741999	2.87999833849307	2722653422810.02	1106905690122.59	540771944933.141	205751766212.774	179424569832.584	652053678130.531	15937095223.3702	636	0.995922621961848	2.36424893699101	0.0386567414575681	0.0443712162817303
"Basophil/Mast 1"	"Alveolar Epithelial Type 2"	0.995950868096908	0.648452498932183	0.351547501067817	0.00258385034487882	78.1483158650853	89.7503476130632	57.3903918534669	96.2210401590022	168.468689057616	145.970432027705	3.69836653161491	NA	-0.255990223006305	-0.188821630325297	-1.35610585104749	0.483903245458394	0.906461443941533	-1.54941295990459	226181301647.176	62989932869.1219	108273243594.179	8632301492.70974	7231009366.26363	24953172259.2211	12349055086.2556	674	0.995940590535796	2.35378747451773	0.0394426112765607	0.0451750515271672
"Differentiating Basal"	"Myeloid Dendritic Type 2"	0.996015379578382	0.140720629234306	0.859279370765694	0	2929.45247979397	1478.53358012558	8910.69556088773	0	0	0	0	NA	4.67940339442712	-4.48479000961694	0.000377493537159207	0.000370712831999932	0.000438176074439586	0.000360536090794587	1704530179832525	461788229635285	481519558520492	157556632992434	129277237327125	371672057315485	84838186995925.8	1146	0.99600521101792	2.316167978695	0.0423963533563771	0.048452975264431
"Alveolar Epithelial Type 1"	"Myeloid Dendritic Type 2"	0.99610872710704	0.00403667785413586	0.995963322145864	1.23602490007747e-05	2348.41780286186	0.503520210588902	7236.12238926279	0.568533481227213	0.591176549476727	0.442831124427242	0.642593461371407	NA	2.55987386861017	-3.87035372443013	2.89284496597724	3.01369055544548	2.57438825119253	2.09251856684594	79004222969.8627	27508477487.0882	25536602211.1679	4902199768.47066	3879142123.60832	12727447038.6927	3750725629.16071	586	0.996098796189965	2.26169503592848	0.0470488158402352	0.0536539411741775
"TREM2+ Dendritic"	"Myeloid Dendritic Type 2"	0.996112553791822	0.0056002677442365	0.994399732255764	0.000110455043957563	2180.22761530155	6.49279342621615	6202.74412150614	6.24221542775291	4.31165399460048	5.20343527256077	6.05219852294391	NA	2.31358007016938	-3.87946875609755	2.33851210194281	2.15896330849078	2.07612571640089	2.14509139688947	3494860736568.03	987027657855.84	1221543237378.61	204112481541.933	240892674775.601	670336404960.159	139060599863.452	815	0.996102632741776	2.25946211993354	0.0472495125233233	0.0537666866644713
"Lymphatic"	"Artery"	0.996118434724903	0.521665193957821	0.478334806042179	0.00143032673383956	13.3506490831064	12.3872638959343	22.1235701567712	12.1192236696769	12.0636977385917	14.3811681922252	17.8719701051621	NA	0.00677313680123783	-0.648834658510513	0.257145980109225	-0.513254142368045	0.23175532508829	-0.536663186383246	2240211142.64938	1154909430.12155	103771457.068139	200326728.688136	106255991.351705	656260715.668997	2393614.24346817	410	0.996108843503453	2.25584742374467	0.0475761283635635	0.0540219263999172
"Classical Monocyte"	"Myeloid Dendritic Type 2"	0.996167044654179	0.0325481777722125	0.967451822227787	0	5813.35078726519	290.590967927132	40954.5952287808	0	1930.53151772793	1427.54850802432	906.832233546516	NA	2.82553246427289	-11.1179224344754	0.00240156396437877	9.88245047514544	7.88253203749313	7.34591545648831	447088746766734	214915509750872	61396975480998.5	157556632992434	823379109790.964	5154150060086.51	3565601657541.47	1132	0.996157260934895	2.2276697675406	0.0501966272247392	0.0568751484434813
"Adventitial Fibroblast"	"Myeloid Dendritic Type 2"	0.996184998476175	0.00468911459611399	0.995310885403886	7.4707777668241e-05	2907.70363385076	3.43356412191015	11124.5319936384	2.73402211583933	2.51277610224775	3.72223295652183	7.77843061138093	NA	2.22298955394651	-5.37255472282316	2.1720095572319	2.01325001058279	2.1496775744522	2.76287383831225	148998054055.461	53235649170.1518	38762139496.33	12950107667.1259	12880797724.5103	25458391796.9192	4291371364.44197	722	0.996175261123193	2.2171948355623	0.051205218237968	0.0578936942818996
"Bronchial Vessel 2"	"Myeloid Dendritic Type 2"	0.996208117910148	0.0081736294871716	0.991826370512828	0.00016442183928306	3617.11018396949	19.7121177592692	16979.883372091	21.2537054335264	30.3829404404639	19.3221967462404	21.8839351515215	NA	1.81554427224562	-7.02921466500157	2.18454707146262	2.96583240399382	1.99324699812627	3.11579861343065	445995523116.247	202025551793.394	94230866745.8153	27957418878.2753	15766265456.4578	90459534151.1124	12120661443.3132	1012	0.996198439062916	2.20370734852689	0.0525321554350581	0.0592670471575015
"Pericyte"	"Myeloid Dendritic Type 2"	0.996221096545878	0.00381305025704837	0.996186949742952	1.5865873532459e-06	2428.469745606	0.12078130884592	7755.32750312318	0.0876445825405775	0.0696828462571161	0.154622560927813	0.131249522585535	NA	3.01628556909729	-3.51308895618103	3.13038661084379	3.21130717634254	3.01177069585785	2.8664911226018	38658067302.1998	13622006854.3316	12059062350.8546	2605107027.9935	2137523715.27672	6305577016.98158	1585982961.55855	577	0.996211451258114	2.19613569027991	0.0532912704611019	0.0599952895596201
"Myeloid Dendritic Type 2"	"Capillary"	0.996256604572942	0.00379473391223695	0.996205266087763	2.98172492139769e-06	2596.98662244043	0.17962738619187	8867.83608944221	0.184295526013232	0.122100947757181	0.187224679317158	0.446460334692672	NA	-2.903107713154	3.96829457361795	-2.82588252380725	-2.74457309735643	-2.89078042837863	-2.92100117327718	45474129923.9715	16304504777.5672	13266772649.8909	3351480257.77952	2883916295.30845	7593441685.16089	1663412534.42063	578	0.996247049465514	2.17542248202713	0.0554212741318503	0.0622604951949297
"Bronchial Vessel 1"	"Myeloid Dendritic Type 2"	0.996289685246114	0.0323518492229833	0.967648150777017	0	30642.2913592151	0	1131096.73315955	389.478861706532	0	6390.89426598955	20956.8641689901	NA	0.000743098636707621	-60.7915599582214	3.121104328915	0.000305693403883863	9.28302355812856	30.8685836952913	1275884750802111	803942819628059	33446479177611	148181492027343	129277237327125	143907438402292	6792980719734.32	1147	0.996280212837555	2.15612734130125	0.0574775865453032	0.064433472815117
"Myeloid Dendritic Type 2"	"Capillary Aerocyte"	0.9963209275776	0.0039869771967137	0.996013022803286	1.87730996264743e-05	2651.01516462739	1.29015486428653	9243.54670284318	0.950880217921461	0.798488573070517	0.934039756796856	1.91699892221866	NA	-2.41663428991211	4.53499537675357	-2.41176342163357	-2.30671110786132	-2.29052205174522	-2.13891633976461	102565921262.902	36262461022.6306	29298249583.9967	7399084661.51742	6392674279.5033	18214986700.9164	4059808876.14745	608	0.996311536016765	2.13790404268422	0.0594855913254447	0.0664467311180808
"Nonclassical Monocyte"	"Proliferating Macrophage"	0.996321511859452	0.611260384716589	0.388739615283411	0.000859758869264477	170.639382909229	288.943246849909	109.342615117373	92.8076568650326	3469.23568336472	245.998022483604	2.67330460591404	NA	-0.118990984065875	0.00485526271400651	-1.10687102645552	8.68897064390601	0.443063346298108	-2.18892273757405	2368637589852.67	543781140131.334	1382598623501.62	59653220333.1775	9325548828.48633	228298320195.457	129988851646.857	695	0.996312143764948	2.13755047634923	0.0595251966266141	0.0664467311180808
